"","precipitation","logETP","wet.fraction","corr.PtoET0.3day","corr.PtoET0.5day","corr.PtoET0.7day","corr.PtoET0.30day","burstiness","memory","nstorms","mean.antecedent","mean.duration","mean.depth","mean.intensity.avg","mean.intensity.max","total.diff.max.avg.intensity","mean.diff.max.avg.intensity","pcnt.stormdepth.depth.over.4.5mm","pcnt.stormdepth.depth.over.5mm","pcnt.stormdepth.depth.over.5.5mm","pcnt.stormdepth.depth.over.6mm","pcnt.stormdepth.depth.over.0.25in","pcnt.stormdepth.depth.over.7mm","pcnt.stormdepth.depth.over.10mm","pcnt.stormdepth.depth.over.0.5in","pcnt.stormdepth.depth.over.1in","pcnt.nstorms.depth.over.4.5mm","pcnt.nstorms.depth.over.5mm","pcnt.nstorms.depth.over.5.5mm","pcnt.nstorms.depth.over.6mm","pcnt.nstorms.depth.over.0.25in","pcnt.nstorms.depth.over.7mm","pcnt.nstorms.depth.over.10mm","pcnt.nstorms.depth.over.0.5in","pcnt.nstorms.depth.over.1in","pcnt.wethours.over.4.5mm","pcnt.wethours.over.5mm","pcnt.wethours.over.5.5mm","pcnt.wethours.over.6mm","pcnt.wethours.over.0.25in","pcnt.wethours.over.7mm","pcnt.wethours.over.10mm","pcnt.wethours.over.0.5in","pcnt.wethours.over.1in","pcnt.rain.depth.over.4.5mm","pcnt.rain.depth.over.5mm","pcnt.rain.depth.over.5.5mm","pcnt.rain.depth.over.6mm","pcnt.rain.depth.over.0.25in","pcnt.rain.depth.over.7mm","pcnt.rain.depth.over.10mm","pcnt.rain.depth.over.0.5in","pcnt.rain.depth.over.1in","pcnt.stormdepth.intensity.over.4.5mm","pcnt.stormdepth.intensity.over.5mm","pcnt.stormdepth.intensity.over.5.5mm","pcnt.stormdepth.intensity.over.6mm","pcnt.stormdepth.intensity.over.0.25in","pcnt.stormdepth.intensity.over.7mm","pcnt.stormdepth.intensity.over.10mm","pcnt.stormdepth.intensity.over.0.5in","pcnt.stormdepth.intensity.over.1in","pcnt.nstorms.intensity.over.4.5mm","pcnt.nstorms.intensity.over.5mm","pcnt.nstorms.intensity.over.5.5mm","pcnt.nstorms.intensity.over.6mm","pcnt.nstorms.intensity.over.0.25in","pcnt.nstorms.intensity.over.7mm","pcnt.nstorms.intensity.over.10mm","pcnt.nstorms.intensity.over.0.5in","pcnt.nstorms.intensity.over.1in","pcnt.50.rain.depth","pcnt.60.rain.depth","pcnt.67.rain.depth","pcnt.70.rain.depth","pcnt.75.rain.depth","pcnt.80.rain.depth","pcnt.85.rain.depth","pcnt.90.rain.depth","pcnt.95.rain.depth","pcnt.50.storm.depth","pcnt.60.storm.depth","pcnt.67.storm.depth","pcnt.70.storm.depth","pcnt.75.storm.depth","pcnt.80.storm.depth","pcnt.85.storm.depth","pcnt.90.storm.depth","pcnt.95.storm.depth"
"pcnt.wethours.over.1in",0.274561454631878,-0.188631078394558,-0.00168785568848841,0.0857610624529497,0.0882730671784873,0.0915163390309094,0.0999490167053429,-0.0595778903131025,0.0314065445592989,0.197591733205844,-0.1858849690342,-0.19170793937838,0.253117040007231,0.410203455455124,0.446402304730669,0.378182202685809,0.395267359772563,0.20188129239792,0.208190097686812,0.220870963948846,0.219560866106385,0.219919007724771,0.22361611296118,0.235631072812158,0.242035103559995,0.245211215674803,0.132659748347787,0.14274971795918,0.159415528975273,0.164427899817629,0.162800675778461,0.170153556023134,0.185416328834337,0.201556485967753,0.219616325161525,0.372262522033973,0.378282161384184,0.383078885482696,0.386961605884938,0.391883585019953,0.400356267714954,0.42158509165557,0.456422870955575,1,0.41743569199536,0.424282921579041,0.42869781155761,0.433075445613496,0.437939338546873,0.444590329368785,0.467006741399553,0.501690726721557,0.998286479052697,0.417939048169786,0.428766679141431,0.434075796867198,0.424943229238804,0.410000266352466,0.393254563577325,0.277542821112402,0.260051563481889,0.334860710366614,0.364101555194626,0.370675263890963,0.372896209345566,0.355109929150616,0.343450266846319,0.336863358416317,0.263882483985361,0.252848115290844,0.334886463134865,0.395273808538698,0.402107446627953,0.410085506786172,0.415067368277641,0.423599586289254,0.435474762812201,0.450581567780895,0.468546559506962,0.502114617473497,0.255626586385692,0.260746197230774,0.277224945961597,0.282001695449708,0.281998964330958,0.284464672196905,0.277796472121847,0.271083077222177,0.267418195833317
"pcnt.rain.depth.over.4.5mm",0.485128395704648,-0.309743050661235,-0.0788467428919899,0.247271067924692,0.264437723922587,0.275919384005297,0.300848854785754,-0.169422294135245,0.0123070901330936,0.375365419003921,-0.342956040792206,-0.442236434762947,0.488981335978718,0.824643391504131,0.950001023824128,0.756803465042711,0.890933310289545,0.413288146170159,0.420641559657234,0.438681231677105,0.442261805153939,0.444885833556245,0.456648026251055,0.483234073169572,0.477676635932843,0.451366779302918,0.30241655155379,0.316560010536311,0.340901338818458,0.353306465077998,0.36000723652294,0.376912876159302,0.426247793624174,0.440852124791287,0.450638353483009,0.976182976626996,0.977681068200592,0.975757672454438,0.973220510729025,0.969603042592414,0.960691280595233,0.905283118208656,0.848900250689419,0.41743569199536,1,0.992499981992882,0.982809012671273,0.973936637469205,0.966614414306483,0.94900156043221,0.875635909606542,0.81634804551339,0.408339055011736,0.65086013879118,0.589392247046844,0.531329314758095,0.470590053624613,0.448283320680174,0.394034529970526,0.233799447307294,0.192772926382475,0.116541406639835,0.524453337334178,0.482267502265975,0.443026796127568,0.395100058642234,0.380507275690991,0.34728487945412,0.228314488908986,0.191548582899202,0.116592678314544,0.948617816584505,0.96161290749616,0.970939223297768,0.976161195880408,0.980457237653909,0.981559286837096,0.978091083362468,0.960012123061945,0.917949789863032,0.474494582318699,0.4733799671279,0.484856959591094,0.48526517951201,0.475110042304869,0.475202830584756,0.471478379926326,0.475309312289207,0.478161789660811
"pcnt.rain.depth.over.5mm",0.484729407728389,-0.310534313787108,-0.0705463894571331,0.25119002644557,0.267892716014581,0.279194572858553,0.304310189642136,-0.170985371073164,0.0120636881275649,0.375807659970546,-0.343483945376861,-0.434766665148835,0.484916488915084,0.821620688866387,0.947766528727847,0.755782932425072,0.889105309566002,0.404587529676305,0.416605110920364,0.434685378064778,0.438267233273207,0.440512925073057,0.452044784596806,0.479614201415707,0.473753245254999,0.447497608959345,0.292821557696463,0.312600719317714,0.337330272356156,0.3500517633774,0.355960929999042,0.371822190560482,0.421406802287592,0.435648553394209,0.445544818560819,0.959672073287037,0.977380249476394,0.977097225798152,0.975232817210755,0.972131364133735,0.965511540219888,0.91287801478567,0.853320426463883,0.424282921579041,0.992499981992882,1,0.991644977594954,0.983150247192061,0.9762075381356,0.959864687530735,0.886963140190604,0.823610777264776,0.415661643331936,0.657369397330837,0.604268641594723,0.546220005538538,0.485710606997203,0.462487121493393,0.40961700438783,0.24311778869045,0.199588566093866,0.119925763335739,0.530291069101928,0.499455434592052,0.458798669410365,0.411530143933284,0.395580017770057,0.363741343374553,0.237689189057481,0.198400543091519,0.119972373203022,0.938208736385445,0.952057097191815,0.962267197567137,0.96767906456328,0.973722810984174,0.978262023457712,0.978073389570192,0.965823982209064,0.92723647734915,0.471719091028766,0.470802278507012,0.482903378069066,0.484032635396678,0.474488380237422,0.47473543366851,0.471008919330457,0.474745780052843,0.477637467154492
"pcnt.rain.depth.over.5.5mm",0.486829554104912,-0.313740349938118,-0.0606476562757655,0.255472612376242,0.2729747423875,0.284572273171414,0.310837687001377,-0.171170094745919,0.0134631769317373,0.377464134734614,-0.345360672361065,-0.422694373400606,0.483835233825746,0.817118952935494,0.944918505414746,0.756619988632748,0.886711502473024,0.402099314546417,0.414146698624842,0.433235149103766,0.437453457584068,0.440094277932232,0.45081363231793,0.479463805325572,0.473798129289346,0.445073958352891,0.289828470457583,0.310304540109199,0.337050181237288,0.350889062477091,0.357016581455968,0.372065258678552,0.421524307104685,0.436297025057962,0.444324425225439,0.941774897294705,0.959639411547833,0.97783255113129,0.977272956132465,0.975608360032615,0.970224566740735,0.921822897026119,0.861954896441459,0.42869781155761,0.982809012671273,0.991644977594954,1,0.992155366635543,0.986408500243049,0.97092719641392,0.899758508587733,0.835115975767482,0.420337837112505,0.662514810581918,0.611307425698934,0.559965449764503,0.499657335039954,0.47556203455641,0.419019181995041,0.254905058290188,0.209057908675379,0.122290183784676,0.53306584801846,0.503553251377581,0.472860690872242,0.425390813412206,0.408941654152148,0.373337697328542,0.249502933946836,0.207913510846184,0.122332334876413,0.926911529624258,0.940150869988358,0.951207312644721,0.957535461287495,0.965068970233491,0.972807843501383,0.975645546164891,0.970131447597736,0.938171539306659,0.47287956055947,0.470475782459436,0.482391888223833,0.48338065505288,0.47396619110358,0.474391454717406,0.470241435835234,0.474136204072456,0.477371533346504
"pcnt.rain.depth.over.6mm",0.483510882631784,-0.310036499133699,-0.0565087752152187,0.25680449571678,0.273759364352028,0.285205783465724,0.311036166565622,-0.168753606698471,0.0150970054692448,0.373709738064897,-0.341838128106102,-0.418045225103003,0.478583606667422,0.818194821845222,0.942376444048118,0.751199120144077,0.881423812546343,0.396202366794377,0.406927114164057,0.424684336123555,0.430513761832573,0.432598886474784,0.443878679280576,0.473873292325927,0.468903707528133,0.443849006536735,0.282974058116042,0.301690503822089,0.326886638895654,0.342574857895129,0.347854137432122,0.363392205810784,0.41315740122323,0.428642022399807,0.441761541135501,0.926220302770717,0.943396241889935,0.961391892550652,0.978279913824508,0.977257517534491,0.973181897599878,0.926661865416586,0.868248461151574,0.433075445613496,0.973936637469205,0.983150247192061,0.992155366635543,1,0.994740946019839,0.979829897701016,0.908540134382025,0.844189635822186,0.425087075972704,0.676408214390127,0.623062751142035,0.569432917696391,0.51365566374167,0.489562886496305,0.430122360434386,0.264295358449901,0.217835352243849,0.124794698886999,0.547674573031635,0.515739814138799,0.482682992166333,0.44115177638941,0.424633103918716,0.385580136169974,0.259034512809063,0.216813794112468,0.124836027642558,0.916198123862968,0.929422551855979,0.940675999814215,0.947794482146923,0.956736156323038,0.966122269109884,0.97233000247087,0.970983373093391,0.944788947676627,0.469864565565375,0.467650526891784,0.480029732317288,0.481245539888498,0.471997917931464,0.472201466954607,0.468810760288058,0.473171365685355,0.475795493113005
"pcnt.rain.depth.over.0.25in",0.484448462915329,-0.31304692842571,-0.0489610494603677,0.260117431144789,0.277310922934538,0.288828627221649,0.315039154446289,-0.170808022207601,0.013957848858517,0.374927428932224,-0.343252551757938,-0.410237738373677,0.479762925083437,0.813795530248742,0.938142718390725,0.749880960931935,0.877532099367516,0.3954490597227,0.406291087512084,0.423415046288507,0.429479564442143,0.432391440868223,0.443930908906861,0.47453770311527,0.470228793398146,0.446354790324488,0.281024270250993,0.299522065242274,0.324209609717365,0.340496928494422,0.346536452473857,0.362237681419189,0.412774411222976,0.429066111855118,0.443752587479501,0.915235934286469,0.932376413730819,0.950822402644487,0.967787645955809,0.978681041996474,0.975322898828491,0.929353926363731,0.870667701594856,0.437939338546873,0.966614414306483,0.9762075381356,0.986408500243049,0.994740946019839,1,0.985315787031978,0.913538721225264,0.84822930622125,0.430108168191959,0.679531330118731,0.627214552701338,0.575656773613626,0.520932760609781,0.499616618009747,0.439675931682522,0.268490041963421,0.220393685449853,0.126375479839811,0.551202941790998,0.520007445268604,0.488779566633988,0.448306765707551,0.435952473821866,0.395949092320436,0.263145400448306,0.219283510807865,0.126418322366524,0.907180854788307,0.920245265931246,0.931976233217176,0.939821226242566,0.949354762800489,0.959906411231684,0.967704034785335,0.96936902862321,0.947294307670546,0.471348305833738,0.468910108347747,0.480835465608479,0.481923917842369,0.473193771652369,0.473811808973781,0.469949187976925,0.474268254407534,0.477535317285442
"pcnt.rain.depth.over.7mm",0.482562884928643,-0.313775220843032,-0.0407180283400698,0.259280240738418,0.276775735124092,0.288752486086574,0.316318878948285,-0.169868822726173,0.0138891520847585,0.37205068370911,-0.340088774437783,-0.398254889735115,0.476666223426238,0.807113795682255,0.930541372764783,0.744614632247393,0.870119043707533,0.394193423568602,0.404146867992362,0.420253584645708,0.42588448385785,0.428607097582381,0.442216944577662,0.470467343923935,0.465977215959597,0.444579689397948,0.279509943361477,0.296953060979739,0.320822270814601,0.335982273130467,0.34193843977547,0.359718499303054,0.408176808025252,0.42435963908453,0.441200340257395,0.889980647490651,0.907285825423406,0.925175175246492,0.941334584487512,0.951433782653877,0.980761872110526,0.939799202236556,0.878947949289543,0.444590329368785,0.94900156043221,0.959864687530735,0.97092719641392,0.979829897701016,0.985315787031978,1,0.930143976286633,0.86071404800564,0.437220686820053,0.684785578795118,0.634925169258282,0.583878198814661,0.527782753910332,0.504863613665602,0.457148616654677,0.283199237733393,0.229177767071963,0.131414934464284,0.554026264720278,0.52508982673703,0.493713744138355,0.451943058120275,0.438786282270636,0.413929845307209,0.277907786909446,0.227911946774931,0.13143317533005,0.887379631578261,0.901236538855057,0.914382967020425,0.922908464035462,0.933658381638133,0.945751932166426,0.95623660864378,0.964778596040675,0.954545818702755,0.46838245726705,0.466915242805655,0.478640027615567,0.480174647272669,0.471933797110762,0.472582066802644,0.468386313754274,0.472077761502941,0.47466876522282
"pcnt.rain.depth.over.10mm",0.485214679170026,-0.331953400866385,0.0132999084720148,0.241699617496643,0.263363585761058,0.277972886901047,0.311807417586445,-0.183671836742741,0.00156094746060632,0.372577039253978,-0.346730240271118,-0.328382816080093,0.475377906456042,0.752864627694331,0.885400631260406,0.725509292305966,0.832493772519079,0.389157479486775,0.401007264052021,0.420874188584154,0.427931062795082,0.429634445242062,0.439412558306941,0.466089731221156,0.463649421760268,0.441092328474706,0.276570335874992,0.295706467968315,0.319867856228733,0.337469737467798,0.343073923031996,0.35843781637581,0.404464865903476,0.42347720332547,0.436640319587535,0.803435938493304,0.818460369208647,0.834208903249946,0.846547023723027,0.854289890094129,0.879593542332814,0.984971703518586,0.927495970974889,0.467006741399553,0.875635909606542,0.886963140190604,0.899758508587733,0.908540134382025,0.913538721225264,0.930143976286633,1,0.925813076633186,0.460980568894589,0.677585435350956,0.637992326632829,0.594107823283044,0.538881215885168,0.51431955356468,0.472827341067261,0.348491613557503,0.277842508395817,0.150550520041333,0.548531597318575,0.529366866734436,0.501616191045639,0.457668294911867,0.442765763233561,0.424211737714913,0.343891460640091,0.277025857572525,0.150562788160948,0.815709318361364,0.82930499787892,0.843545019766702,0.85224912925048,0.864707962328612,0.878109348051357,0.896213242651494,0.922160458417051,0.946645796954018,0.471088528730208,0.46536210490162,0.476585387629094,0.480229098203066,0.473066005829937,0.474799186351559,0.471820824888891,0.477597572291496,0.47935749949904
"pcnt.rain.depth.over.0.5in",0.465855603445133,-0.315085964686743,0.0122503768829508,0.223384842035681,0.244767887237103,0.258806773721629,0.289834099932991,-0.162725597252577,0.014545907110101,0.351847538142392,-0.326338908396413,-0.301912310335409,0.45859774668315,0.710166182655718,0.83787936826131,0.69209506960851,0.785353367935665,0.377173969622706,0.384356882607073,0.401873813502403,0.406389187724401,0.409639108717006,0.422204383863651,0.4485461683238,0.447295009492569,0.43621367508671,0.261918097973638,0.276241429615371,0.297049547320024,0.31070848019567,0.317056449934261,0.335757312331137,0.3808319196473,0.400651628416998,0.426085404028992,0.745171864306726,0.753910901665639,0.767393534609322,0.778608896559529,0.783984636422176,0.802687520190167,0.888412537387514,0.988276144608119,0.501690726721557,0.81634804551339,0.823610777264776,0.835115975767482,0.844189635822186,0.84822930622125,0.86071404800564,0.925813076633186,1,0.496728447032568,0.65514862354647,0.614600344877402,0.576488066367655,0.521950770557638,0.498045329657543,0.456408291249678,0.336013808618914,0.324600475078698,0.169773095040877,0.529768424173326,0.504748195470189,0.481297377297464,0.43919269324752,0.423694091491187,0.40293078225285,0.328818897985135,0.323910577960983,0.169775361656485,0.765738001026886,0.779707002659186,0.792064183217013,0.799982596002457,0.811357222187714,0.823042419231173,0.842888260146629,0.867061116994925,0.906976340497398,0.459411284337157,0.457451449515596,0.469973552165674,0.475486032088534,0.469696130870682,0.46900345957796,0.46590113899174,0.466869752745541,0.465731081729844
"pcnt.rain.depth.over.1in",0.270235711831489,-0.188217219781121,0.00504776828973621,0.0848282496316748,0.0875531748725169,0.0907180683490575,0.0994617931119768,-0.0615395684828424,0.0314791074763527,0.195493201008398,-0.183939407146291,-0.182858570496734,0.247655959816772,0.403853702936009,0.438991493231986,0.371070144388668,0.387020746569556,0.196993328100468,0.203840083109645,0.215755032004379,0.214515957070987,0.215197370810126,0.218836048197594,0.230021058377383,0.236193055631081,0.240283948785212,0.129050129666173,0.1397115059446,0.15521862334145,0.16033456041099,0.159059312367348,0.166366350372028,0.180461746929964,0.195970729270934,0.214639051989941,0.361043293176419,0.367468248209972,0.372510614345676,0.376659333911087,0.381683103165061,0.39066573644955,0.412810911602616,0.448376432781938,0.998286479052697,0.408339055011736,0.415661643331936,0.420337837112505,0.425087075972704,0.430108168191959,0.437220686820053,0.460980568894589,0.496728447032568,1,0.412964888260471,0.424059888629164,0.430407575869307,0.422318718740769,0.408392048348103,0.393328493810805,0.283543713280307,0.267759617633559,0.345936785630332,0.360223131193382,0.367413183261128,0.370908616215986,0.354613978621608,0.34350144749412,0.33807237995717,0.269232308232054,0.260186301096081,0.345919234902804,0.38476902677752,0.391967102023548,0.400354486745203,0.405652513050092,0.41456784641813,0.426963570128966,0.442815766192756,0.46214079642717,0.497867308892106,0.250973616734266,0.255874702803391,0.273248334969524,0.277926709955514,0.278128672578975,0.280488545180222,0.273794804774869,0.266785970648046,0.262653635707229
"pcnt.stormdepth.intensity.over.4.5mm",0.28604075375407,-0.188403144100317,-0.0753300618530768,0.230940537970962,0.240304943135808,0.24666405022158,0.258674639705639,-0.118633786972968,-0.0312683740634993,0.246173272773569,-0.226180014847694,-0.400736435055574,0.218005319793221,0.792851574442654,0.63356143625854,0.460721982768639,0.458878791549096,0.198461222421621,0.191545591118949,0.194433384118372,0.198448638069225,0.196097191641273,0.199751129591234,0.21545782920078,0.203455950676755,0.189432379511109,0.153855128957872,0.150992944522864,0.159336857960394,0.169326018970091,0.16798357897694,0.168473875634673,0.193275310089278,0.191315675229992,0.193059591491094,0.587282127420437,0.598271333123659,0.606845859707616,0.625910417752716,0.631616954956299,0.644187704864698,0.660179967607956,0.652697988949551,0.417939048169786,0.65086013879118,0.657369397330837,0.662514810581918,0.676408214390127,0.679531330118731,0.684785578795118,0.677585435350956,0.65514862354647,0.412964888260471,1,0.908637758941949,0.825963200677649,0.750184394282817,0.715550330138349,0.628247715295161,0.396322853526493,0.307039162727769,0.163669840390914,0.909167113422845,0.828757130621044,0.753551842069488,0.690625667980079,0.662067259387788,0.588901047932677,0.388340545353392,0.303908774319011,0.163635136038352,0.574859514659712,0.590967326049009,0.605727312517429,0.614503209290932,0.625749102008746,0.637189273193877,0.653964301047351,0.674548477659865,0.685869368836333,0.214924977722925,0.209157885098658,0.218455650491398,0.219857222091973,0.21441726584319,0.219151137324916,0.224662685379969,0.23487209120598,0.241505936684833
"pcnt.stormdepth.intensity.over.5mm",0.282842650631728,-0.190375515814689,-0.0361751798399805,0.192606641713691,0.200131234386324,0.20540452990276,0.221104775308419,-0.125321241305193,-0.055530377341823,0.250237123068654,-0.235915580778584,-0.345183453734983,0.200522332355782,0.752839219780953,0.587041688258868,0.434516324555053,0.410708777739293,0.176378601041452,0.194166027948617,0.189512105023028,0.190791142985951,0.185821672800672,0.184232838411676,0.198227330692872,0.184745447720215,0.167184170664904,0.142319816025129,0.166986171724595,0.166910170801549,0.174014739574044,0.170195276485566,0.165077270285992,0.181012794435143,0.175095843921093,0.170275879213269,0.523737301218055,0.541927693880914,0.552084974252565,0.568264390167634,0.575061641834968,0.589028319066554,0.613639366227711,0.605113778483617,0.428766679141431,0.589392247046844,0.604268641594723,0.611307425698934,0.623062751142035,0.627214552701338,0.634925169258282,0.637992326632829,0.614600344877402,0.424059888629164,0.908637758941949,1,0.909529581352397,0.828501067223742,0.789531480572336,0.690721149174587,0.437410668944744,0.341792252199969,0.177283822377805,0.855998982349893,0.928417118267555,0.844837280165844,0.775646505564661,0.74219339996318,0.656548769629343,0.430255913618647,0.339216374984014,0.177262863070822,0.51638243507432,0.532393498823271,0.546282810696844,0.555009506265777,0.568410004970261,0.580868504748929,0.599975109805837,0.625743776353392,0.646420082954879,0.195048840909881,0.187503336907148,0.195872007960798,0.199423615383227,0.195512427273782,0.203431327373968,0.208513284352386,0.221631453081128,0.230050711614025
"pcnt.stormdepth.intensity.over.5.5mm",0.281145423781334,-0.201418189247653,0.00348732402871557,0.155032195491862,0.162693860085484,0.168249664475592,0.188214774456702,-0.140249550830315,-0.0651486699411893,0.248551107173167,-0.241379288667402,-0.274523750673025,0.201975523546852,0.711708574504042,0.539857338977907,0.400461170402825,0.363394370745268,0.180301420330763,0.195066424831745,0.194662101794261,0.19394442771526,0.189711572243829,0.19017160609394,0.200852890090306,0.189761057807886,0.171225123894775,0.145737421768272,0.169205089698278,0.173669215190618,0.177666927286174,0.174661087605864,0.173701773058367,0.185007387598675,0.183605133814692,0.174335307919043,0.463692987066977,0.480730938143522,0.498162983214873,0.511452172803221,0.519967512441177,0.533366645512152,0.562567059936794,0.559331927804101,0.434075796867198,0.531329314758095,0.546220005538538,0.559965449764503,0.569432917696391,0.575656773613626,0.583878198814661,0.594107823283044,0.576488066367655,0.430407575869307,0.825963200677649,0.909529581352397,1,0.9188387821394,0.875071085878322,0.77245308904254,0.49198777753954,0.377624426663252,0.186904267034279,0.807202812435858,0.873202473032338,0.94192470898965,0.869927069203363,0.831066321773528,0.740929971942504,0.48513181357361,0.375157580830092,0.186893883184117,0.456230559016899,0.471219365435772,0.487864405385293,0.498404310849065,0.511653645630958,0.525739395913118,0.550228898047,0.580901612706875,0.606007737114702,0.196898789319807,0.187981519901136,0.196452723587493,0.199630446682637,0.196109417133408,0.203724176424067,0.209607124424619,0.22061401746393,0.226052753455453
"pcnt.stormdepth.intensity.over.6mm",0.25581691467906,-0.180608048965669,0.0106355193747608,0.1287606101828,0.133443979795387,0.137313795711486,0.152053118768521,-0.123703018509707,-0.0661209326163023,0.230987921891402,-0.227659857751189,-0.243660264307065,0.169009776001881,0.671739738152751,0.484249772814986,0.355209871915635,0.304927299741968,0.146113279533622,0.156626224970638,0.157765516762027,0.166650186385975,0.163073500391423,0.164228188782503,0.166870530556554,0.158837294686472,0.150800363630832,0.112348601377645,0.130434430082252,0.136787976937846,0.152047593002522,0.14793055835204,0.147719794965323,0.150381448629045,0.14993441397548,0.150728523255615,0.404160293387506,0.421220574588212,0.437548972253016,0.455309712491317,0.465096450903189,0.476401922927167,0.50428610610545,0.501127943855521,0.424943229238804,0.470590053624613,0.485710606997203,0.499657335039954,0.51365566374167,0.520932760609781,0.527782753910332,0.538881215885168,0.521950770557638,0.422318718740769,0.750184394282817,0.828501067223742,0.9188387821394,1,0.95341678440033,0.839649025188872,0.540070448830024,0.414807561398298,0.199183151966052,0.754441388920627,0.815555116388131,0.888053265514305,0.953348355703315,0.911745123380891,0.809352395902551,0.533135683678641,0.412428204536779,0.19917159163736,0.398645355536249,0.413820263607836,0.427397932523263,0.439668357639784,0.4539029204572,0.467499856582687,0.493222054828853,0.525748432879651,0.55408599745171,0.168546479511531,0.165424847072969,0.175834467547341,0.179940201084697,0.17458178637021,0.182030203927106,0.188117913728802,0.195595246782626,0.199663285105162
"pcnt.stormdepth.intensity.over.0.25in",0.254074403098934,-0.186347850010996,0.0249099765401891,0.114272340052536,0.119325478410812,0.122819156227757,0.13728590465522,-0.124287453451018,-0.0678761969250054,0.230248343271175,-0.227836235734889,-0.218190647651703,0.169184273967909,0.653299675741459,0.464955182017686,0.338729305185856,0.284414901129824,0.14333161439401,0.1528038000642,0.154891237842321,0.164373025324094,0.163242765888274,0.16365575704581,0.165526707815913,0.162293935309407,0.156543852646992,0.109726141400527,0.126392397120974,0.133360825858262,0.146965398819774,0.146560043921446,0.145051352503504,0.148123023635848,0.151623774708805,0.153004491469204,0.383578964017516,0.399470461304809,0.414735531523832,0.432405996956497,0.445470240841484,0.454952006075471,0.480142625611723,0.475964287974179,0.410000266352466,0.448283320680174,0.462487121493393,0.47556203455641,0.489562886496305,0.499616618009747,0.504863613665602,0.51431955356468,0.498045329657543,0.408392048348103,0.715550330138349,0.789531480572336,0.875071085878322,0.95341678440033,1,0.881459069474834,0.567878314718649,0.432285937706616,0.204040918780227,0.728581601006767,0.785787075247685,0.852209694024448,0.919019206591894,0.960264507766671,0.85277977855891,0.561421083956045,0.430002068320788,0.204011472713296,0.37965883444419,0.39402838431511,0.408014799577163,0.420415672354284,0.434144374935426,0.445925326521514,0.473838768420307,0.505701348826955,0.532197969858489,0.171228795510581,0.169111161310807,0.180854719740204,0.183910384558293,0.179001517328399,0.183726872671965,0.188599129545505,0.195868188920669,0.198910758137393
"pcnt.stormdepth.intensity.over.7mm",0.24622503941865,-0.192531563603956,0.057964936816327,0.0883226897828978,0.0933462024305958,0.0974746675437226,0.115224123032709,-0.144057910462877,-0.0823703391146678,0.22885877814681,-0.22901547256852,-0.169087523524385,0.154829357354353,0.601484227040215,0.41997730325617,0.304603769746984,0.245298353640867,0.121830343389142,0.134519385180486,0.134041901667444,0.14513686785785,0.148512514599274,0.161580651436102,0.153587402174207,0.151265470645212,0.139403122950161,0.0879309298196479,0.107007432033689,0.109488240317558,0.124647798220926,0.127855348719879,0.143548638204192,0.134916229428,0.141839693825105,0.133641564830967,0.329642541296309,0.346826758463531,0.357532422803499,0.370941314003847,0.382649673492056,0.405946199622228,0.436155111457421,0.42927806456482,0.393254563577325,0.394034529970526,0.40961700438783,0.419019181995041,0.430122360434386,0.439675931682522,0.457148616654677,0.472827341067261,0.456408291249678,0.393328493810805,0.628247715295161,0.690721149174587,0.77245308904254,0.839649025188872,0.881459069474834,1,0.642121975675644,0.486732414913798,0.216639052841733,0.656119639993614,0.705455056050297,0.767695212509545,0.827693133079849,0.865220908361503,0.97449391268343,0.63644419731556,0.484803180015954,0.216615618242274,0.328277160408466,0.342235264701355,0.358991617924714,0.371098821539923,0.385815704756197,0.398131477217675,0.423406436369736,0.454580221885911,0.48812468251613,0.15367566491011,0.154575305542055,0.166238513224249,0.168204996349818,0.165177813743428,0.173251461877792,0.17968365699395,0.186626464733315,0.188321999820886
"pcnt.stormdepth.intensity.over.10mm",0.189857404587727,-0.172586843815932,0.0992873441255339,0.021498079400448,0.0215084748860009,0.0225003970002355,0.0354913382135302,-0.140166316726156,-0.10368600090891,0.18652048463548,-0.192173329548635,-0.0650672326819402,0.0846875664009901,0.429246634559597,0.268291478404453,0.179249399056353,0.108149549469677,0.0489351901540451,0.0611289114425973,0.0649635157871974,0.0758252983183186,0.0757127563671798,0.0913726033632129,0.104898000871522,0.0911960998149038,0.077501839358992,0.0251949667424509,0.0423730366579,0.0448994543889728,0.0560140339928663,0.0547448208552312,0.074988292078281,0.0967352615527155,0.0911902458518767,0.0724962245570392,0.175808706674065,0.184713029094708,0.19624171462353,0.207270643741702,0.211884639043222,0.228636808691235,0.305092584563123,0.301797224660571,0.277542821112402,0.233799447307294,0.24311778869045,0.254905058290188,0.264295358449901,0.268490041963421,0.283199237733393,0.348491613557503,0.336013808618914,0.283543713280307,0.396322853526493,0.437410668944744,0.49198777753954,0.540070448830024,0.567878314718649,0.642121975675644,1,0.729007293323765,0.291036841019554,0.435595324586165,0.471767148320027,0.517519025132297,0.561964632244226,0.585039643583919,0.652374464145785,0.995872287304978,0.727838236198615,0.29102256547546,0.176227293533554,0.187397515608516,0.202451450728053,0.213036678401962,0.230629046904957,0.244886155098015,0.268127006467999,0.297302463435961,0.341894086959405,0.087280061730158,0.0823244071746694,0.0981654240083862,0.104305584851852,0.108313419983852,0.111227657777343,0.109654492635406,0.115136688044632,0.118355389660969
